event_type,order_id,customer_id,customer_name,city,product_id,product_name,category,unit_price,quantity,total_amount,status,platform,ingested_at,event_timestamp,event_date,event_hour,event_year,event_month,processed_at
order,ORD-10054,387,Charles Sinha,HYDERABAD,1,Laptop,Electronics,45000.0,2,90000.0,shipped,mobile,2026-03-15T11:40:30.011Z,2026-03-15T11:40:09.891Z,2026-03-15,11,2026,3,2026-03-15T11:41:00.044Z
order,ORD-51127,254,Aahana Ahuja,HYDERABAD,4,Jeans,Clothing,1499.0,2,2998.0,delivered,app,2026-03-15T11:40:30.011Z,2026-03-15T11:40:14.039Z,2026-03-15,11,2026,3,2026-03-15T11:41:00.044Z
order,ORD-28849,59,Dipta Sama,HYDERABAD,7,Chair,Furniture,4500.0,5,22500.0,confirmed,web,2026-03-15T11:40:30.011Z,2026-03-15T11:40:18.172Z,2026-03-15,11,2026,3,2026-03-15T11:41:00.044Z
order,ORD-41503,395,Gaurang Jha,PUNE,2,Phone,Electronics,15000.0,5,75000.0,shipped,app,2026-03-15T11:40:30.011Z,2026-03-15T11:40:22.326Z,2026-03-15,11,2026,3,2026-03-15T11:41:00.044Z
order,ORD-25080,410,Gaurang Comar,BENGALURU,8,Desk,Furniture,8000.0,2,16000.0,cancelled,mobile,2026-03-15T11:40:30.011Z,2026-03-15T11:40:26.484Z,2026-03-15,11,2026,3,2026-03-15T11:41:00.044Z
order,ORD-76701,6,Yahvi Agarwal,MUMBAI,8,Desk,Furniture,8000.0,4,32000.0,shipped,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:29.634Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-52185,281,Lavanya Dasgupta,PUNE,6,Coffee,Grocery,450.0,4,1800.0,shipped,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:33.779Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-42784,342,Dominic Lata,HYDERABAD,5,Rice 5kg,Grocery,350.0,4,1400.0,placed,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:37.934Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-71630,179,Samar Narayan,PUNE,6,Coffee,Grocery,450.0,2,900.0,shipped,web,2026-03-15T11:37:00.011Z,2026-03-15T11:36:42.101Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-27000,411,Aryan Modi,BENGALURU,7,Chair,Furniture,4500.0,2,9000.0,placed,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:46.257Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-25578,293,Pratyush Dara,PUNE,8,Desk,Furniture,8000.0,4,32000.0,confirmed,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:50.424Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-18892,164,Ethan Bhatti,HYDERABAD,6,Coffee,Grocery,450.0,3,1350.0,placed,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:54.592Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-29107,22,Radha Varghese,BENGALURU,2,Phone,Electronics,15000.0,4,60000.0,placed,web,2026-03-15T11:37:00.011Z,2026-03-15T11:36:58.728Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-93616,1,Manan Mukhopadhyay,CHENNAI,2,Phone,Electronics,15000.0,2,30000.0,shipped,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:31.706Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-37857,208,Isaiah Dua,HYDERABAD,4,Jeans,Clothing,1499.0,4,5996.0,confirmed,app,2026-03-15T11:37:00.011Z,2026-03-15T11:36:35.854Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-97248,267,Falan Kunda,MUMBAI,7,Chair,Furniture,4500.0,5,22500.0,confirmed,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:40.026Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-57779,434,Reva Kurian,BENGALURU,6,Coffee,Grocery,450.0,4,1800.0,shipped,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:44.190Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-21752,378,Chanakya Banerjee,BENGALURU,5,Rice 5kg,Grocery,350.0,4,1400.0,delivered,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:48.344Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-21042,288,Nidra Varma,DELHI,5,Rice 5kg,Grocery,350.0,1,350.0,delivered,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:52.514Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-22838,258,Bahadurjit Bhavsar,CHENNAI,1,Laptop,Electronics,45000.0,3,135000.0,placed,web,2026-03-15T11:37:00.011Z,2026-03-15T11:36:56.662Z,2026-03-15,11,2026,3,2026-03-15T11:37:30.051Z
order,ORD-56769,413,Mitali Srivastava,PUNE,2,Phone,Electronics,15000.0,5,75000.0,shipped,web,2026-03-15T11:41:30.013Z,2026-03-15T11:40:59.902Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-53176,359,Dipta Bansal,PUNE,5,Rice 5kg,Grocery,350.0,4,1400.0,delivered,web,2026-03-15T11:41:30.013Z,2026-03-15T11:41:04.047Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-94532,126,Jonathan Pall,CHENNAI,7,Chair,Furniture,4500.0,1,4500.0,placed,web,2026-03-15T11:41:30.013Z,2026-03-15T11:41:08.198Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-62388,170,Omaja Panchal,PUNE,8,Desk,Furniture,8000.0,2,16000.0,delivered,mobile,2026-03-15T11:41:30.013Z,2026-03-15T11:41:12.369Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-70397,61,Urmi Joshi,CHENNAI,1,Laptop,Electronics,45000.0,1,45000.0,placed,mobile,2026-03-15T11:41:30.013Z,2026-03-15T11:41:16.526Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-44593,258,Fariq Varty,PUNE,3,T-Shirt,Clothing,599.0,1,599.0,delivered,web,2026-03-15T11:41:30.013Z,2026-03-15T11:41:20.706Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-75865,355,Faraj Goswami,HYDERABAD,2,Phone,Electronics,15000.0,1,15000.0,cancelled,web,2026-03-15T11:41:30.013Z,2026-03-15T11:41:24.854Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-75352,474,Ekalinga Sagar,CHENNAI,5,Rice 5kg,Grocery,350.0,3,1050.0,shipped,app,2026-03-15T11:41:30.013Z,2026-03-15T11:41:29.002Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-48413,190,Saksham Saxena,HYDERABAD,3,T-Shirt,Clothing,599.0,5,2995.0,delivered,app,2026-03-15T11:41:30.013Z,2026-03-15T11:41:01.967Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-30315,187,Ryan Roy,BENGALURU,7,Chair,Furniture,4500.0,5,22500.0,shipped,mobile,2026-03-15T11:41:30.013Z,2026-03-15T11:41:06.114Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-99688,116,Matthew Pingle,DELHI,7,Chair,Furniture,4500.0,4,18000.0,delivered,mobile,2026-03-15T11:41:30.013Z,2026-03-15T11:41:10.287Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-84453,331,Lajita Memon,BENGALURU,5,Rice 5kg,Grocery,350.0,4,1400.0,shipped,mobile,2026-03-15T11:41:30.013Z,2026-03-15T11:41:14.454Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-39461,240,Ladli Sood,CHENNAI,3,T-Shirt,Clothing,599.0,1,599.0,delivered,app,2026-03-15T11:41:30.013Z,2026-03-15T11:41:18.592Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-56013,122,Viraj Hayre,BENGALURU,6,Coffee,Grocery,450.0,2,900.0,shipped,web,2026-03-15T11:41:30.013Z,2026-03-15T11:41:22.774Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-38009,476,Lucky Naidu,BENGALURU,8,Desk,Furniture,8000.0,1,8000.0,confirmed,app,2026-03-15T11:41:30.013Z,2026-03-15T11:41:26.920Z,2026-03-15,11,2026,3,2026-03-15T11:42:00.041Z
order,ORD-97397,295,Tara Bhavsar,MUMBAI,8,Desk,Furniture,8000.0,4,32000.0,placed,web,2026-03-15T11:44:00.015Z,2026-03-15T11:43:29.805Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-11820,493,Anya Dixit,BENGALURU,6,Coffee,Grocery,450.0,2,900.0,shipped,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:33.970Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-39810,39,Vamakshi Chandra,PUNE,1,Laptop,Electronics,45000.0,1,45000.0,placed,app,2026-03-15T11:44:00.015Z,2026-03-15T11:43:38.118Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-74777,196,Ishaan Purohit,DELHI,5,Rice 5kg,Grocery,350.0,3,1050.0,shipped,web,2026-03-15T11:44:00.015Z,2026-03-15T11:43:42.325Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-75408,6,Jonathan Dua,BENGALURU,7,Chair,Furniture,4500.0,4,18000.0,confirmed,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:46.484Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-72032,61,Gaurangi Sahota,DELHI,7,Chair,Furniture,4500.0,4,18000.0,placed,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:50.631Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-44375,438,Sanya Divan,DELHI,3,T-Shirt,Clothing,599.0,5,2995.0,placed,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:54.779Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-59326,447,Zinal D’Alia,DELHI,7,Chair,Furniture,4500.0,5,22500.0,confirmed,app,2026-03-15T11:44:00.015Z,2026-03-15T11:43:58.943Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-34247,476,Nirja Devi,BENGALURU,3,T-Shirt,Clothing,599.0,5,2995.0,confirmed,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:31.904Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-13395,430,Krishna Kalita,PUNE,7,Chair,Furniture,4500.0,3,13500.0,cancelled,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:36.036Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-79622,494,Balendra Loyal,BENGALURU,3,T-Shirt,Clothing,599.0,1,599.0,cancelled,web,2026-03-15T11:44:00.015Z,2026-03-15T11:43:40.201Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-31785,406,Omya Date,BENGALURU,8,Desk,Furniture,8000.0,1,8000.0,delivered,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:44.403Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-18509,7,Kevin Nagar,HYDERABAD,1,Laptop,Electronics,45000.0,3,135000.0,cancelled,app,2026-03-15T11:44:00.015Z,2026-03-15T11:43:48.564Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-51529,235,Aarnav Dave,HYDERABAD,8,Desk,Furniture,8000.0,4,32000.0,shipped,mobile,2026-03-15T11:44:00.015Z,2026-03-15T11:43:52.693Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-65143,389,Xavier Buch,CHENNAI,1,Laptop,Electronics,45000.0,1,45000.0,confirmed,app,2026-03-15T11:44:00.015Z,2026-03-15T11:43:56.842Z,2026-03-15,11,2026,3,2026-03-15T11:44:30.043Z
order,ORD-63720,454,Maya Date,CHENNAI,7,Chair,Furniture,4500.0,2,9000.0,confirmed,web,2026-03-15T11:36:30.008Z,2026-03-15T11:36:00.620Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-68064,316,Gautami Narasimhan,CHENNAI,2,Phone,Electronics,15000.0,3,45000.0,delivered,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:04.763Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-50118,288,Amaira Khurana,PUNE,8,Desk,Furniture,8000.0,3,24000.0,delivered,web,2026-03-15T11:36:30.008Z,2026-03-15T11:36:08.899Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-39224,199,Abhimanyu Guha,DELHI,5,Rice 5kg,Grocery,350.0,5,1750.0,cancelled,app,2026-03-15T11:36:30.008Z,2026-03-15T11:36:13.056Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-28686,178,Dalbir Ramesh,PUNE,1,Laptop,Electronics,45000.0,2,90000.0,confirmed,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:17.197Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-96976,131,Meera Agrawal,MUMBAI,7,Chair,Furniture,4500.0,1,4500.0,confirmed,app,2026-03-15T11:36:30.008Z,2026-03-15T11:36:21.355Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-34712,28,Balvan Bhakta,DELHI,8,Desk,Furniture,8000.0,5,40000.0,cancelled,app,2026-03-15T11:36:30.008Z,2026-03-15T11:36:25.493Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-92916,194,Arin Dhar,BENGALURU,1,Laptop,Electronics,45000.0,2,90000.0,confirmed,web,2026-03-15T11:36:30.008Z,2026-03-15T11:36:02.695Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-21119,360,Anirudh Gopal,PUNE,3,T-Shirt,Clothing,599.0,4,2396.0,confirmed,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:06.831Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-92052,410,Indrajit Subramanian,CHENNAI,6,Coffee,Grocery,450.0,4,1800.0,placed,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:10.988Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-20173,203,Baljiwan Prasad,PUNE,4,Jeans,Clothing,1499.0,5,7495.0,delivered,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:15.125Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-66459,495,Ishita Mukhopadhyay,PUNE,2,Phone,Electronics,15000.0,3,45000.0,placed,web,2026-03-15T11:36:30.008Z,2026-03-15T11:36:19.270Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-56544,368,Garima Srivastava,MUMBAI,5,Rice 5kg,Grocery,350.0,1,350.0,shipped,mobile,2026-03-15T11:36:30.008Z,2026-03-15T11:36:23.421Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-42736,424,Aashi Pingle,BENGALURU,8,Desk,Furniture,8000.0,5,40000.0,confirmed,app,2026-03-15T11:36:30.008Z,2026-03-15T11:36:27.560Z,2026-03-15,11,2026,3,2026-03-15T11:37:00.043Z
order,ORD-94241,132,Aarini Mani,HYDERABAD,7,Chair,Furniture,4500.0,3,13500.0,delivered,mobile,2026-03-15T11:36:00.014Z,2026-03-15T11:35:29.448Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-20130,374,Ronith Parekh,MUMBAI,6,Coffee,Grocery,450.0,4,1800.0,delivered,mobile,2026-03-15T11:36:00.014Z,2026-03-15T11:35:33.618Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-46931,320,Vihaan Kurian,BENGALURU,6,Coffee,Grocery,450.0,3,1350.0,placed,app,2026-03-15T11:36:00.014Z,2026-03-15T11:35:37.759Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-82208,451,Divya Shankar,CHENNAI,8,Desk,Furniture,8000.0,5,40000.0,cancelled,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:41.894Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-15808,299,Yauvani Mane,DELHI,1,Laptop,Electronics,45000.0,5,225000.0,placed,mobile,2026-03-15T11:36:00.014Z,2026-03-15T11:35:46.040Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-79343,31,Jhalak Narasimhan,HYDERABAD,6,Coffee,Grocery,450.0,5,2250.0,delivered,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:50.200Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-86397,334,Rudra Srinivasan,DELHI,2,Phone,Electronics,15000.0,4,60000.0,cancelled,app,2026-03-15T11:36:00.014Z,2026-03-15T11:35:54.344Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-42596,51,Falan Aurora,PUNE,8,Desk,Furniture,8000.0,5,40000.0,delivered,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:58.517Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-43403,334,Qushi Bala,PUNE,5,Rice 5kg,Grocery,350.0,4,1400.0,placed,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:31.540Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-61257,89,Yachana Yohannan,DELHI,2,Phone,Electronics,15000.0,2,30000.0,cancelled,app,2026-03-15T11:36:00.014Z,2026-03-15T11:35:35.690Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-13868,220,Tara Pillai,HYDERABAD,2,Phone,Electronics,15000.0,3,45000.0,placed,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:39.826Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-87846,475,Finn Gole,MUMBAI,4,Jeans,Clothing,1499.0,4,5996.0,delivered,mobile,2026-03-15T11:36:00.014Z,2026-03-15T11:35:43.973Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-98728,315,Anya Dora,PUNE,4,Jeans,Clothing,1499.0,2,2998.0,delivered,app,2026-03-15T11:36:00.014Z,2026-03-15T11:35:48.124Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-99680,38,Advik Handa,CHENNAI,3,T-Shirt,Clothing,599.0,4,2396.0,shipped,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:52.274Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-54312,333,Urishilla Chanda,CHENNAI,1,Laptop,Electronics,45000.0,4,180000.0,shipped,web,2026-03-15T11:36:00.014Z,2026-03-15T11:35:56.447Z,2026-03-15,11,2026,3,2026-03-15T11:36:30.045Z
order,ORD-38520,121,Harrison Agrawal,CHENNAI,4,Jeans,Clothing,1499.0,1,1499.0,shipped,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:03.261Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-52587,248,Varenya Badami,PUNE,2,Phone,Electronics,15000.0,4,60000.0,confirmed,mobile,2026-03-15T11:39:30.006Z,2026-03-15T11:39:07.429Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-72157,262,Balhaar Ranganathan,MUMBAI,2,Phone,Electronics,15000.0,1,15000.0,shipped,mobile,2026-03-15T11:39:30.006Z,2026-03-15T11:39:11.584Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-82965,13,Chakrika Sagar,DELHI,3,T-Shirt,Clothing,599.0,5,2995.0,placed,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:15.732Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-72800,372,Kalpit Gupta,MUMBAI,6,Coffee,Grocery,450.0,1,450.0,delivered,web,2026-03-15T11:39:30.006Z,2026-03-15T11:39:19.879Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-72016,185,Qarin Sachdeva,CHENNAI,2,Phone,Electronics,15000.0,4,60000.0,confirmed,web,2026-03-15T11:39:30.006Z,2026-03-15T11:39:24.026Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-99913,341,Lakshmi Khatri,PUNE,8,Desk,Furniture,8000.0,1,8000.0,placed,mobile,2026-03-15T11:39:30.006Z,2026-03-15T11:39:28.191Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-26122,121,Isha Dixit,MUMBAI,2,Phone,Electronics,15000.0,1,15000.0,shipped,web,2026-03-15T11:39:30.006Z,2026-03-15T11:39:01.187Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-34278,330,Shaurya Dada,BENGALURU,3,T-Shirt,Clothing,599.0,3,1797.0,confirmed,mobile,2026-03-15T11:39:30.006Z,2026-03-15T11:39:05.343Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-54188,206,Zinal Boase,CHENNAI,4,Jeans,Clothing,1499.0,2,2998.0,delivered,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:09.516Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-15736,33,Qushi Borra,PUNE,7,Chair,Furniture,4500.0,5,22500.0,shipped,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:13.665Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-43126,362,David Bali,PUNE,7,Chair,Furniture,4500.0,4,18000.0,cancelled,web,2026-03-15T11:39:30.006Z,2026-03-15T11:39:17.813Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-63060,64,Girish Chhabra,MUMBAI,5,Rice 5kg,Grocery,350.0,2,700.0,shipped,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:21.960Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-57611,91,Oviya Patla,BENGALURU,3,T-Shirt,Clothing,599.0,5,2995.0,delivered,app,2026-03-15T11:39:30.006Z,2026-03-15T11:39:26.099Z,2026-03-15,11,2026,3,2026-03-15T11:40:00.037Z
order,ORD-59461,494,Ekani Yadav,HYDERABAD,3,T-Shirt,Clothing,599.0,3,1797.0,confirmed,app,2026-03-15T11:39:00.007Z,2026-03-15T11:38:30.070Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-67959,492,Omkaar Dugar,CHENNAI,7,Chair,Furniture,4500.0,4,18000.0,shipped,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:34.199Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-91898,120,Gabriel Srivastava,BENGALURU,7,Chair,Furniture,4500.0,2,9000.0,confirmed,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:38.339Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-84118,203,Jagvi Varty,CHENNAI,7,Chair,Furniture,4500.0,2,9000.0,placed,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:42.497Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-59059,223,Aachal Banik,CHENNAI,4,Jeans,Clothing,1499.0,3,4497.0,placed,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:46.643Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-84380,304,Oliver Narula,BENGALURU,2,Phone,Electronics,15000.0,4,60000.0,placed,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:50.793Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-66794,488,Mohini Saxena,PUNE,2,Phone,Electronics,15000.0,2,30000.0,cancelled,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:54.957Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-94304,249,Adweta Khalsa,CHENNAI,4,Jeans,Clothing,1499.0,5,7495.0,cancelled,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:59.122Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-31756,36,Om Bobal,MUMBAI,3,T-Shirt,Clothing,599.0,5,2995.0,confirmed,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:32.133Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-38661,202,Diya Issac,BENGALURU,2,Phone,Electronics,15000.0,5,75000.0,placed,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:36.258Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-56670,110,Michael Sant,PUNE,8,Desk,Furniture,8000.0,2,16000.0,placed,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:40.403Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-11844,393,Naveen Mohanty,MUMBAI,8,Desk,Furniture,8000.0,2,16000.0,shipped,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:44.562Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-88013,477,Dakshesh Dhar,BENGALURU,8,Desk,Furniture,8000.0,2,16000.0,cancelled,app,2026-03-15T11:39:00.007Z,2026-03-15T11:38:48.727Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-17291,415,Dalaja Chowdhury,PUNE,6,Coffee,Grocery,450.0,2,900.0,delivered,web,2026-03-15T11:39:00.007Z,2026-03-15T11:38:52.877Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-27013,52,Priya Kala,HYDERABAD,4,Jeans,Clothing,1499.0,1,1499.0,confirmed,mobile,2026-03-15T11:39:00.007Z,2026-03-15T11:38:57.054Z,2026-03-15,11,2026,3,2026-03-15T11:39:30.036Z
order,ORD-53183,164,Hardik Panchal,MUMBAI,8,Desk,Furniture,8000.0,4,32000.0,delivered,app,2026-03-15T11:33:30.007Z,2026-03-15T11:32:59.713Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
order,ORD-78372,280,Girik Comar,CHENNAI,1,Laptop,Electronics,45000.0,5,225000.0,placed,web,2026-03-15T11:33:30.007Z,2026-03-15T11:33:03.864Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
order,ORD-35372,466,Sanya Mammen,PUNE,6,Coffee,Grocery,450.0,4,1800.0,delivered,app,2026-03-15T11:33:30.007Z,2026-03-15T11:33:08.003Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
order,ORD-60356,398,Oni Lad,DELHI,5,Rice 5kg,Grocery,350.0,2,700.0,delivered,app,2026-03-15T11:33:30.007Z,2026-03-15T11:33:12.142Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
order,ORD-99227,420,Aishani Kala,MUMBAI,1,Laptop,Electronics,45000.0,2,90000.0,delivered,app,2026-03-15T11:33:30.007Z,2026-03-15T11:33:16.308Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
order,ORD-33005,72,Vincent Raman,CHENNAI,8,Desk,Furniture,8000.0,4,32000.0,delivered,mobile,2026-03-15T11:33:30.007Z,2026-03-15T11:33:20.512Z,2026-03-15,11,2026,3,2026-03-15T11:34:00.046Z
